Post_ID,Pseudo_Caption,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Viral
Post_3843,twitter Reel about #Viral posted in Japan,2022-05-07,TWITTER,#Viral,Reel,japan,2392297.0,433292.0,77815.0,43106.0,1
Post_2561,instagram Shorts about #Dance posted in USA,2023-08-15,INSTAGRAM,#Dance,Shorts,Usa,1277252.0,142436.0,54890.0,11779.0,0
Post_801,instagram Reel about #Dance posted in Canada,2022-03-09,  instagram  ,#Dance,Reel,  Canada  ,-34258.0 Views,-99120.0 Likes,-37011.0 Shares,-3149.0 Comments,1
Post_542,tiktok Video about #Dance posted in UK,2023-07-01,tiktok,#Dance,Video,  UK  ,-4909664.0 Views,-32328.0 Likes,-44030.0 Shares,-40462.0 Comments,0
Post_2132,tiktok Post about #Education posted in Japan,2022-01-25,Tiktok,#Education,Post,  Japan  ,1816648.0,16624.0,67249.0,37672.0,0
Post_980,tiktok Shorts about #Tech posted in Japan,2022-06-06,TIKTOK,#Tech,Shorts,japan,1517604.0,160995.0,69788.0,23037.0,0
Post_4203,twitter Post about #Music posted in Germany,2023-10-30,twitter,#Music,Post,germany,1623564.0,183308.0,11709.0,6813.0,1
Post_4381,instagram Live Stream about #Fitness posted in Canada,2023-07-25,instagram,#Fitness,Live Stream,Canada,1176367.0,412820.0,10950.0,43729.0,0
Post_2846,tiktok Reel about #Music posted in USA,2023-03-04,TIKTOK,#Music,Reel,  USA  ,3313871.0,187673.0,20108.0,13412.0,0
Post_860,twitter Reel about #Gaming posted in India,2022-09-07,twitter,#none,Reel,INDIA,,,,,0
Post_2717,twitter Video about #Comedy posted in India,2023-12-19,  twitter  ,#Comedy,Video,India,435830.0,288717.0,492.0,10374.0,0
Post_4951,instagram Live Stream about #Education posted in Japan,2023-01-30,INSTAGRAM,#Education,Live Stream,japan,3321787.0,219299.0,46726.0,35890.0,0
Post_2207,youtube Live Stream about #Music posted in Germany,2022-12-07,YOUTUBE,#Music,Live Stream,germany,591859.0,475173.0,79780.0,15871.0,1
Post_2553,tiktok Live Stream about #Tech posted in Canada,2023-12-29,Tiktok,#Tech,Live Stream,  Canada  ,-3658692.0 Views,-209387.0 Likes,-89681.0 Shares,-14453.0 Comments,0
Post_900,youtube Shorts about #Comedy posted in Canada,2022-01-31,youtube,#Comedy,Shorts,Canada,2723499.0,249264.0,38529.0,23572.0,0
Post_4305,youtube Shorts about #Fashion posted in Germany,2022-02-25,YOUTUBE,#Fashion,Shorts,germany,4414650.0,498878.0,2231.0,356.0,0
Post_4614,youtube Live Stream about #Challenge posted in USA,2023-11-10,youtube,#Challenge,Live Stream,usa,4311581.0,74005.0,74174.0,9589.0,0
Post_1675,tiktok Shorts about #Music posted in UK,2022-01-25,  tiktok  ,#Music,Shorts,UK,1558806.0,207879.0,41122.0,49288.0,0
Post_2660,tiktok Video about #Comedy posted in UK,2022-01-17,  tiktok  ,#Comedy,Video,UK,472157.0,347400.0,81972.0,908.0,1
Post_4197,twitter Live Stream about #Fitness posted in Australia,2023-12-26,  twitter  ,#Fitness,Live Stream,australia,1779047.0,64478.0,18103.0,7857.0,0
Post_3339,tiktok Video about #Fashion posted in India,2022-03-07,Tiktok,#Fashion,Video,INDIA,314380.0,381858.0,20552.0,7705.0,1
Post_79,instagram Reel about #Challenge posted in USA,2022-01-27,instagram,#Challenge,Reel,Usa,-4219632.0 Views,-171996.0 Likes,-5043.0 Shares,-3436.0 Comments,0
Post_299,twitter Live Stream about #Challenge posted in Germany,2022-07-14,Twitter,#Challenge,Live Stream,GERMANY,4700334.0,65555.0,32126.0,13215.0,1
Post_2201,youtube Tweet about #Viral posted in India,2023-05-21,youtube,#Viral,Tweet,India,2965309.0,180167.0,89358.0,9672.0,0
Post_2309,youtube Video about #Education posted in Canada,invalid_date,Youtube,#unknown,Video,Canada,,,,,0
Post_2392,tiktok Video about #Challenge posted in Japan,invalid_date,Tiktok,#misc,Video,JAPAN,,,,,0
Post_4921,tiktok Reel about #Gaming posted in Brazil,2022-12-23,tiktok,#Gaming,Reel,brazil,213398.0,45114.0,52963.0,27051.0,1
Post_1351,youtube Live Stream about #Dance posted in Germany,2023-08-01,  youtube  ,#Dance,Live Stream,Germany,4920264.0,398327.0,3628.0,34070.0,0
Post_3333,twitter Post about #Viral posted in Japan,2022-08-04,twitter,#Viral,Post,japan,1693404.0,4215.0,40958.0,34938.0,0
Post_2977,twitter Live Stream about #Education posted in Japan,2023-07-21,TWITTER,#Education,Live Stream,japan,3673029.0,40060.0,45803.0,25257.0,1
Post_4118,twitter Video about #Tech posted in Germany,2023-06-26,TWITTER,#Tech,Video,germany,346243.0,213568.0,32066.0,21596.0,0
Post_3229,twitter Tweet about #Comedy posted in Brazil,2023-07-27,twitter,#Comedy,Tweet,  Brazil  ,1042784.0,488595.0,87749.0,45019.0,1
Post_425,twitter Live Stream about #Challenge posted in Germany,2022-04-19,twitter,#Challenge,Live Stream,Germany,4528887.0,325301.0,55955.0,3060.0,0
Post_1499,tiktok Shorts about #Music posted in Germany,2022-12-03,tiktok,#Music,Shorts,Germany,4632593.0,82688.0,35928.0,8999.0,0
Post_4795,youtube Post about #Education posted in Germany,2022-01-08,Youtube,#Education,Post,Germany,670841.0,327683.0,58507.0,42984.0,1
Post_2657,instagram Tweet about #Education posted in India,2022-10-04,instagram,#Education,Tweet,India,921280.0,387296.0,3602.0,17054.0,1
Post_2531,instagram Post about #Tech posted in Canada,2022-10-15,Instagram,#Tech,Post,CANADA,4168696.0,113448.0,30625.0,48391.0,0
Post_2237,twitter Post about #Fashion posted in Germany,2023-02-15,TWITTER,#Fashion,Post,germany,3978070.0,428088.0,56427.0,5317.0,0
Post_866,instagram Post about #Tech posted in India,2022-02-26,INSTAGRAM,#Tech,Post,india,-4363523.0 Views,-488878.0 Likes,-8230.0 Shares,-3369.0 Comments,0
Post_4736,tiktok Shorts about #Tech posted in Japan,2022-04-14,tiktok,#Tech,Shorts,Japan,191000.0,174033.0,5711.0,21027.0,1
Post_3622,tiktok Tweet about #Challenge posted in India,invalid_date,TIKTOK,#error,Tweet,INDIA,,,,,0
Post_455,twitter Reel about #Challenge posted in USA,2023-07-09,TWITTER,#Challenge,Reel,USA,-1729498.0 Views,-434724.0 Likes,-83274.0 Shares,-21460.0 Comments,0
Post_4721,twitter Live Stream about #Challenge posted in USA,2022-04-11,  twitter  ,#Challenge,Live Stream,Usa,-1476558.0 Views,-181352.0 Likes,-24958.0 Shares,-40761.0 Comments,0
Post_857,instagram Shorts about #Challenge posted in Japan,2023-08-06,  instagram  ,#Challenge,Shorts,Japan,75331.0,386738.0,46627.0,6927.0,1
Post_1479,instagram Post about #Comedy posted in Brazil,2022-11-10,instagram,#Comedy,Post,Brazil,4856239.0,463589.0,77615.0,15106.0,1
Post_3429,youtube Live Stream about #Fitness posted in India,2022-08-10,  youtube  ,#Fitness,Live Stream,India,4217451.0,78361.0,96864.0,20204.0,0
Post_3616,tiktok Video about #Gaming posted in Germany,2022-02-07,  tiktok  ,#Gaming,Video,GERMANY,710098.0,130766.0,40070.0,24168.0,1
Post_2890,twitter Reel about #Education posted in India,invalid_date,TWITTER,#unknown,Reel,India,,,,,1
Post_3474,youtube Video about #Viral posted in Australia,2022-09-21,youtube,#Viral,Video,australia,3242568.0,193072.0,70245.0,36723.0,0
Post_4993,twitter Tweet about #Viral posted in Brazil,2023-10-04,TWITTER,#Viral,Tweet,BRAZIL,-2026985.0 Views,-197746.0 Likes,-92346.0 Shares,-37291.0 Comments,0
Post_4641,twitter Video about #Challenge posted in Australia,2022-06-10,twitter,#Challenge,Video,australia,3884895.0,376159.0,19114.0,37055.0,1
Post_1573,twitter Tweet about #Tech posted in India,invalid_date,Twitter,#unknown,Tweet,  India  ,,,,,0
Post_317,instagram Video about #Dance posted in Canada,2023-04-03,  instagram  ,#Dance,Video,  Canada  ,567122.0,489613.0,6414.0,13429.0,0
Post_3425,tiktok Live Stream about #Music posted in Australia,2022-10-17,TIKTOK,#Music,Live Stream,australia,4710683.0,186594.0,81646.0,5540.0,0
Post_1689,tiktok Live Stream about #Viral posted in USA,2022-08-23,TIKTOK,#Viral,Live Stream,  USA  ,1190006.0,239797.0,12358.0,35109.0,0
Post_1709,youtube Tweet about #Dance posted in Japan,2022-08-13,  youtube  ,#Dance,Tweet,Japan,-2324138.0 Views,-2092.0 Likes,-83576.0 Shares,-5162.0 Comments,0
Post_2713,tiktok Post about #Fitness posted in Brazil,2022-07-03,TIKTOK,#Fitness,Post,  Brazil  ,2274614.0,97171.0,35263.0,30958.0,0
Post_1326,youtube Post about #Fashion posted in Brazil,2022-10-31,Youtube,#Fashion,Post,brazil,1118979.0,426061.0,23299.0,8196.0,1
Post_434,instagram Shorts about #Gaming posted in Germany,2023-03-19,  instagram  ,#Gaming,Shorts,GERMANY,1190294.0,180949.0,16220.0,16017.0,0
Post_1212,youtube Reel about #Education posted in Canada,2023-07-07,Youtube,#Education,Reel,CANADA,-2676777.0 Views,-488199.0 Likes,-52014.0 Shares,-45422.0 Comments,0
Post_3477,youtube Reel about #Fashion posted in India,2023-03-16,Youtube,#Fashion,Reel,india,2079129.0,345250.0,56296.0,21081.0,0
Post_4370,twitter Live Stream about #Fitness posted in India,2023-09-03,TWITTER,#Fitness,Live Stream,india,3338024.0,257886.0,33840.0,16547.0,0
Post_567,youtube Shorts about #Fitness posted in Japan,2023-08-31,YOUTUBE,#Fitness,Shorts,japan,449430.0,369184.0,10787.0,30236.0,1
Post_502,twitter Live Stream about #Gaming posted in Canada,2022-06-26,  twitter  ,#Gaming,Live Stream,  Canada  ,4906236.0,318280.0,73843.0,42534.0,0
Post_4784,youtube Post about #Gaming posted in USA,2023-10-22,Youtube,#Gaming,Post,USA,2253299.0,494478.0,11190.0,12355.0,1
Post_4143,youtube Shorts about #Tech posted in USA,2022-03-12,Youtube,#Tech,Shorts,Usa,4478244.0,281987.0,64590.0,9007.0,0
Post_539,instagram Video about #Education posted in UK,2023-10-31,INSTAGRAM,#Education,Video,Uk,3713005.0,184413.0,88201.0,49856.0,0
Post_3273,tiktok Live Stream about #Dance posted in UK,2022-06-25,  tiktok  ,#Dance,Live Stream,  UK  ,-1304376.0 Views,-422027.0 Likes,-65465.0 Shares,-8210.0 Comments,1
Post_2683,twitter Tweet about #Viral posted in Germany,invalid_date,  twitter  ,#error,Tweet,  Germany  ,,,,,0
Post_854,twitter Reel about #Challenge posted in Japan,2023-11-25,twitter,#Challenge,Reel,japan,2162853.0,269312.0,87618.0,10907.0,0
Post_4542,youtube Tweet about #Fitness posted in Germany,2023-08-31,Youtube,#Fitness,Tweet,GERMANY,369125.0,492042.0,88337.0,10110.0,1
Post_4812,twitter Tweet about #Fitness posted in Japan,2023-05-01,  twitter  ,#Fitness,Tweet,  Japan  ,4308976.0,171495.0,9299.0,12469.0,0
Post_1178,tiktok Reel about #Gaming posted in Brazil,2023-06-19,tiktok,#Gaming,Reel,BRAZIL,3940481.0,94795.0,68944.0,47811.0,0
Post_2535,instagram Post about #Tech posted in UK,invalid_date,Instagram,#none,Post,  UK  ,,,,,0
Post_2577,twitter Live Stream about #Fashion posted in Australia,2022-02-02,TWITTER,#Fashion,Live Stream,AUSTRALIA,3154154.0,51824.0,6624.0,33785.0,1
Post_753,twitter Shorts about #Fashion posted in UK,2022-01-21,Twitter,#Fashion,Shorts,  UK  ,764769.0,162101.0,30721.0,41293.0,1
Post_3507,twitter Video about #Music posted in UK,2023-09-06,  twitter  ,#Music,Video,UK,2091593.0,251061.0,54282.0,8417.0,0
Post_3777,twitter Reel about #Comedy posted in Australia,2023-06-13,  twitter  ,#Comedy,Reel,australia,72447.0,306980.0,66142.0,19162.0,1
Post_3060,twitter Video about #Tech posted in Germany,2023-01-02,twitter,#Tech,Video,GERMANY,50092.0,58484.0,34868.0,16745.0,1
Post_4039,instagram Video about #Music posted in Canada,2022-11-28,instagram,#Music,Video,  Canada  ,1405829.0,228388.0,4628.0,10107.0,0
Post_1855,tiktok Tweet about #Music posted in Brazil,invalid_date,TIKTOK,#misc,Tweet,brazil,,,,,0
Post_366,instagram Tweet about #Music posted in Australia,2023-02-24,  instagram  ,#Music,Tweet,AUSTRALIA,1568970.0,253002.0,46733.0,33534.0,0
Post_2505,twitter Post about #Comedy posted in USA,2023-06-25,twitter,#Comedy,Post,usa,3758458.0,228695.0,61603.0,4448.0,0
Post_4893,tiktok Live Stream about #Viral posted in Brazil,2022-09-07,Tiktok,#Viral,Live Stream,BRAZIL,639352.0,82049.0,47045.0,24740.0,1
Post_4027,youtube Shorts about #Fashion posted in UK,2023-05-14,youtube,#Fashion,Shorts,uk,1655182.0,353876.0,55327.0,12793.0,0
Post_4164,twitter Tweet about #Comedy posted in Australia,2022-11-30,TWITTER,#Comedy,Tweet,australia,4840021.0,49033.0,50170.0,13175.0,0
Post_2283,youtube Tweet about #Fashion posted in Brazil,2023-10-20,youtube,#Fashion,Tweet,Brazil,2589762.0,395367.0,91956.0,27337.0,0
Post_3128,tiktok Reel about #Viral posted in Germany,2022-05-05,TIKTOK,#Viral,Reel,  Germany  ,994627.0,274119.0,14486.0,14662.0,0
Post_3223,youtube Post about #Gaming posted in USA,2023-07-14,Youtube,#Gaming,Post,Usa,2028335.0,172803.0,2213.0,18377.0,1
Post_505,youtube Video about #Fashion posted in Canada,2022-05-18,YOUTUBE,#Fashion,Video,Canada,2449590.0,214679.0,15511.0,10183.0,0
Post_1187,tiktok Shorts about #Dance posted in Australia,2023-05-03,TIKTOK,#Dance,Shorts,AUSTRALIA,3990883.0,491508.0,66058.0,37043.0,0
Post_4062,tiktok Shorts about #Fashion posted in USA,2022-10-23,TIKTOK,#Fashion,Shorts,Usa,4255337.0,236358.0,81105.0,43056.0,0
Post_608,youtube Tweet about #Viral posted in Brazil,2023-03-27,youtube,#Viral,Tweet,  Brazil  ,-4812283.0 Views,-315371.0 Likes,-43915.0 Shares,-14695.0 Comments,0
Post_3138,tiktok Reel about #Challenge posted in Brazil,2023-07-20,tiktok,#Challenge,Reel,  Brazil  ,-4440291.0 Views,-236499.0 Likes,-38230.0 Shares,-42230.0 Comments,0
Post_2975,twitter Shorts about #Fashion posted in Germany,2022-10-17,Twitter,#Fashion,Shorts,GERMANY,-1207774.0 Views,-326768.0 Likes,-80608.0 Shares,-35699.0 Comments,1
Post_1992,twitter Shorts about #Education posted in India,2023-05-23,TWITTER,#Education,Shorts,INDIA,3664216.0,95608.0,71443.0,48549.0,0
Post_5000,instagram Reel about #Fashion posted in Japan,2022-12-21,  instagram  ,#Fashion,Reel,  Japan  ,2224007.0,72744.0,29945.0,46381.0,0
Post_2650,instagram Reel about #Music posted in Japan,2023-03-23,  instagram  ,#Music,Reel,  Japan  ,3073979.0,274163.0,78633.0,27860.0,0
Post_940,tiktok Live Stream about #Challenge posted in Japan,2022-05-13,  tiktok  ,#Challenge,Live Stream,japan,4816608.0,10450.0,96249.0,3214.0,0
Post_2613,tiktok Reel about #Gaming posted in Canada,2023-04-22,Tiktok,#Gaming,Reel,CANADA,3606397.0,21765.0,44898.0,25802.0,1
Post_2993,youtube Live Stream about #Fitness posted in Canada,2022-05-22,  youtube  ,#Fitness,Live Stream,Canada,1326359.0,153912.0,62816.0,20351.0,0
Post_3897,twitter Tweet about #Dance posted in India,2023-03-22,TWITTER,#Dance,Tweet,india,759536.0,388100.0,89052.0,38951.0,1
Post_4503,instagram Reel about #Dance posted in Canada,2022-12-17,instagram,#Dance,Reel,Canada,399317.0,482528.0,46641.0,40719.0,1
Post_1807,twitter Reel about #Gaming posted in Brazil,2023-10-02,twitter,#Gaming,Reel,BRAZIL,4069431.0,39427.0,57084.0,12631.0,0
Post_1836,youtube Tweet about #Comedy posted in Australia,2023-05-21,youtube,#Comedy,Tweet,AUSTRALIA,3759712.0,127592.0,51493.0,37036.0,0
Post_2020,twitter Reel about #Gaming posted in USA,2022-02-07,Twitter,#Gaming,Reel,  USA  ,1420501.0,496804.0,23623.0,47615.0,1
Post_1268,youtube Reel about #Tech posted in Canada,2023-08-27,  youtube  ,#Tech,Reel,  Canada  ,3849864.0,429897.0,10666.0,23842.0,0
Post_1199,instagram Video about #Education posted in USA,2023-02-03,INSTAGRAM,#Education,Video,  USA  ,4029746.0,268583.0,97064.0,12067.0,0
Post_46,instagram Tweet about #Gaming posted in Brazil,2023-12-13,  instagram  ,#Gaming,Tweet,  Brazil  ,272327.0,274271.0,56073.0,17526.0,1
Post_2520,tiktok Tweet about #Fashion posted in Japan,2022-05-24,tiktok,#Fashion,Tweet,japan,1677563.0,50282.0,14469.0,12725.0,0
Post_1073,tiktok Shorts about #Tech posted in Germany,2023-04-15,  tiktok  ,#Tech,Shorts,GERMANY,-864943.0 Views,-82684.0 Likes,-91782.0 Shares,-8394.0 Comments,1
Post_938,tiktok Reel about #Gaming posted in Japan,2022-04-21,tiktok,#Gaming,Reel,japan,872093.0,237702.0,32141.0,143.0,1
Post_4240,tiktok Shorts about #Fitness posted in Australia,2023-04-13,TIKTOK,#Fitness,Shorts,australia,4487202.0,309686.0,91035.0,42034.0,0
Post_252,instagram Tweet about #Fashion posted in Germany,2023-11-07,INSTAGRAM,#Fashion,Tweet,  Germany  ,4080585.0,203708.0,22677.0,23693.0,0
Post_647,tiktok Post about #Music posted in Australia,invalid_date,Tiktok,#none,Post,Australia,,,,,0
Post_913,twitter Video about #Music posted in Canada,2022-11-17,TWITTER,#Music,Video,CANADA,4645686.0,446777.0,15642.0,26412.0,0
Post_4002,instagram Live Stream about #Comedy posted in Canada,2023-11-21,instagram,#Comedy,Live Stream,canada,4239953.0,55663.0,86769.0,31454.0,1
Post_1934,youtube Reel about #Challenge posted in UK,2022-09-11,YOUTUBE,#Challenge,Reel,  UK  ,2025937.0,218589.0,97104.0,34136.0,0
Post_2150,tiktok Post about #Fitness posted in Germany,2023-06-08,  tiktok  ,#Fitness,Post,germany,347711.0,204813.0,98930.0,24858.0,1
Post_4299,twitter Reel about #Comedy posted in India,2023-05-24,  twitter  ,#Comedy,Reel,india,4491907.0,492953.0,25891.0,28083.0,0
Post_840,youtube Post about #Fashion posted in India,2023-02-12,Youtube,#Fashion,Post,  India  ,4356591.0,67603.0,24821.0,21031.0,0
Post_3871,tiktok Video about #Tech posted in Australia,2023-09-20,  tiktok  ,#Tech,Video,AUSTRALIA,-4261094.0 Views,-414331.0 Likes,-77016.0 Shares,-34159.0 Comments,0
Post_3954,tiktok Post about #Viral posted in UK,2022-10-22,  tiktok  ,#Viral,Post,UK,2513082.0,208085.0,65223.0,2112.0,0
Post_4574,youtube Live Stream about #Dance posted in India,2022-02-05,  youtube  ,#Dance,Live Stream,INDIA,4159829.0,263829.0,77015.0,8741.0,1
Post_583,twitter Reel about #Comedy posted in India,2022-05-22,twitter,#Comedy,Reel,INDIA,977370.0,157911.0,30071.0,2947.0,0
Post_2095,instagram Reel about #Fitness posted in Brazil,2022-03-07,INSTAGRAM,#Fitness,Reel,  Brazil  ,448051.0,256526.0,88555.0,9475.0,1
Post_1917,youtube Live Stream about #Music posted in Canada,2022-01-21,youtube,#Music,Live Stream,Canada,29816.0,396506.0,411.0,41454.0,1
Post_4609,tiktok Post about #Dance posted in UK,2022-02-23,tiktok,#Dance,Post,uk,2344865.0,398034.0,18988.0,6493.0,1
Post_4268,twitter Video about #Music posted in USA,2023-01-21,  twitter  ,#Music,Video,Usa,2970930.0,131718.0,60239.0,32883.0,0
Post_2839,instagram Shorts about #Fashion posted in Canada,2022-10-21,Instagram,#Fashion,Shorts,CANADA,965970.0,292954.0,63900.0,42310.0,1
Post_59,youtube Post about #Challenge posted in Germany,2023-12-26,youtube,#Challenge,Post,germany,2291491.0,474568.0,83894.0,6150.0,0
Post_3648,instagram Tweet about #Gaming posted in Japan,2022-01-21,Instagram,#Gaming,Tweet,  Japan  ,665115.0,5418.0,9160.0,6114.0,0
Post_63,tiktok Tweet about #Dance posted in India,2023-02-23,tiktok,#Dance,Tweet,India,2601441.0,93254.0,55921.0,48758.0,0
Post_557,instagram Post about #Fitness posted in Germany,2023-03-25,Instagram,#Fitness,Post,GERMANY,129205.0,493844.0,93705.0,39629.0,0
Post_761,instagram Reel about #Tech posted in Australia,2022-03-10,  instagram  ,#Tech,Reel,  Australia  ,4975026.0,113245.0,73842.0,39396.0,0
Post_3992,tiktok Post about #Education posted in Germany,2022-06-09,  tiktok  ,#Education,Post,GERMANY,273295.0,216531.0,53482.0,21529.0,1
Post_2696,twitter Reel about #Challenge posted in Australia,2022-12-26,twitter,#Challenge,Reel,Australia,2487998.0,453538.0,89408.0,18733.0,0
Post_1015,instagram Live Stream about #Dance posted in Australia,2022-11-14,Instagram,#Dance,Live Stream,  Australia  ,251154.0,309987.0,21850.0,21949.0,1
Post_4308,tiktok Live Stream about #Fitness posted in Japan,2022-06-23,tiktok,#Fitness,Live Stream,Japan,4725553.0,83787.0,37879.0,49935.0,0
Post_4070,tiktok Live Stream about #Music posted in USA,2022-10-25,  tiktok  ,#Music,Live Stream,USA,4096582.0,238913.0,3420.0,3568.0,0
Post_1720,twitter Video about #Viral posted in India,2022-03-09,twitter,#Viral,Video,INDIA,4481057.0,435510.0,25727.0,7182.0,0
Post_197,instagram Reel about #Fashion posted in India,2022-07-21,Instagram,#error,Reel,  India  ,,,,,1
Post_1287,youtube Post about #Dance posted in Japan,2023-11-10,Youtube,#Dance,Post,Japan,886874.0,374139.0,41228.0,35296.0,1
Post_28,youtube Post about #Tech posted in Canada,2022-05-22,Youtube,#Tech,Post,CANADA,1874437.0,322601.0,35671.0,48768.0,0
Post_2809,tiktok Video about #Fashion posted in India,2022-05-07,tiktok,#Fashion,Video,INDIA,-1921116.0 Views,-184294.0 Likes,-14637.0 Shares,-49378.0 Comments,0
Post_1441,youtube Post about #Gaming posted in Brazil,2023-11-06,Youtube,#Gaming,Post,  Brazil  ,-4608473.0 Views,-304395.0 Likes,-4335.0 Shares,-6543.0 Comments,1
Post_4903,twitter Reel about #Fitness posted in Germany,2022-01-02,Twitter,#Fitness,Reel,germany,2940958.0,59927.0,59494.0,31869.0,0
